 verified, Microsoft, Asynchronous Programming with JavaScript, Current, Self-Paced
 verified, Microsoft, Introduction to HTML and Javascript, Current, Self-Paced
 verified, EPFLx," Nature, in Code: Biology in JavaScript", Current, Self-Paced
 verified, LouvainX, Supply Chain Management: A Decision-Making Framework, Starting Soon," Starts: February 22, 2017"
 verified, HarvardX, AP® Computer Science Principles, Current, Self-Paced
 verified, HarvardX, Introduction to Computer Science, Current, Self-Paced
 verified, HarvardX, PredictionX: John Snow and the Cholera Epidemic of 1854, Current, Self-Paced
 verified, Microsoft, AngularJS: Advanced Framework Techniques, Current," Starts: November 21, 2016"
 verified, GeorgetownX, Global Business in Practice, Current, Self-Paced
