time=4327ms


BODY: left=0,top=0,right=1423,bottom=789; DOM="[object HTMLBodyElement]"
SPAN: left=62,top=431,right=202,bottom=451; DOM="[object HTMLSpanElement]"

LI: left=22,top=474,right=208,bottom=563; DOM="[object HTMLLIElement]"

DIV: left=22,top=535,right=208,bottom=563; DOM="[object HTMLDivElement]"

A: left=22,top=535,right=76,bottom=563; DOM="https://accounts.google.com/ServiceLogin?continue=https%3A%2F%2Fwww.youtube.com%2Fsignin%3Fnext%3D%252F%26hl%3Den%26feature%3Dsign_in_promo%26app%3Ddesktop%26action_handle_signin%3Dtrue&hl=en&passive=true&service=youtube&uilel=3"

DIV: left=-9999,top=10,right=-9145,bottom=490; DOM="[object HTMLDivElement]"

DIV: left=325,top=60,right=1328,bottom=3324; DOM="[object HTMLDivElement]"
DIV: left=0,top=3364,right=1423,bottom=3511; DOM="[object HTMLDivElement]"

DIV: left=325,top=60,right=1328,bottom=3324; DOM="[object HTMLDivElement]"

DIV: left=325,top=60,right=1328,bottom=3324; DOM="[object HTMLDivElement]"

DIV: left=325,top=60,right=1328,bottom=3324; DOM="[object HTMLDivElement]"

DIV: left=325,top=60,right=1018,bottom=3324; DOM="[object HTMLDivElement]"

DIV: left=325,top=60,right=1018,bottom=3314; DOM="[object HTMLDivElement]"

DIV: left=325,top=60,right=1018,bottom=3314; DOM="[object HTMLDivElement]"

DIV: left=325,top=60,right=1018,bottom=3256; DOM="[object HTMLDivElement]"

OL: left=325,top=60,right=1018,bottom=3256; DOM="[object HTMLOListElement]"

BUTTON: left=340,top=68,right=404,bottom=88; DOM="[object HTMLButtonElement]"

LI: left=325,top=96,right=1018,bottom=3256; DOM="[object HTMLLIElement]"

DIV: left=340,top=106,right=586,bottom=244; DOM="[object HTMLDivElement]"
A: left=596,top=106,right=1003,bottom=153; DOM="https://www.youtube.com/watch?v=TZONWq5TpwA"
A: left=596,top=158,right=729,bottom=172; DOM="https://www.youtube.com/channel/UCt5lJcTxNCpRB3FSSbnU_yQ"
LI: left=596,top=172,right=672,bottom=188; DOM="[object HTMLLIElement]"
LI: left=672,top=172,right=775,bottom=188; DOM="[object HTMLLIElement]"

DIV: left=340,top=106,right=586,bottom=244; DOM="[object HTMLDivElement]"

DIV: left=340,top=106,right=586,bottom=244; DOM="[object HTMLDivElement]"

DIV: left=596,top=190,right=1003,bottom=221; DOM="[object HTMLDivElement]"
DIV: left=340,top=264,right=586,bottom=402; DOM="[object HTMLDivElement]"
A: left=596,top=264,right=1003,bottom=311; DOM="https://www.youtube.com/watch?v=YAs4fNhZkyE"
A: left=596,top=316,right=634,bottom=330; DOM="https://www.youtube.com/user/etroi16"
LI: left=596,top=330,right=653,bottom=346; DOM="[object HTMLLIElement]"
LI: left=653,top=330,right=756,bottom=346; DOM="[object HTMLLIElement]"

DIV: left=340,top=264,right=586,bottom=402; DOM="[object HTMLDivElement]"

DIV: left=340,top=264,right=586,bottom=402; DOM="[object HTMLDivElement]"

DIV: left=596,top=348,right=1003,bottom=364; DOM="[object HTMLDivElement]"
DIV: left=340,top=422,right=586,bottom=560; DOM="[object HTMLDivElement]"
A: left=596,top=422,right=1003,bottom=469; DOM="https://www.youtube.com/watch?v=nSjHBSKtgls"
DIV: left=596,top=473,right=1003,bottom=489; DOM="[object HTMLDivElement]"
LI: left=596,top=488,right=649,bottom=504; DOM="[object HTMLLIElement]"
LI: left=649,top=488,right=728,bottom=504; DOM="[object HTMLLIElement]"

DIV: left=340,top=422,right=586,bottom=560; DOM="[object HTMLDivElement]"

DIV: left=340,top=422,right=586,bottom=560; DOM="[object HTMLDivElement]"

DIV: left=596,top=473,right=1003,bottom=489; DOM="[object HTMLDivElement]"

DIV: left=596,top=506,right=1003,bottom=537; DOM="[object HTMLDivElement]"
DIV: left=596,top=539,right=1003,bottom=558; DOM="[object HTMLDivElement]"

DIV: left=596,top=506,right=1003,bottom=537; DOM="[object HTMLDivElement]"

DIV: left=596,top=539,right=1003,bottom=558; DOM="[object HTMLDivElement]"

DIV: left=340,top=580,right=586,bottom=718; DOM="[object HTMLDivElement]"
A: left=596,top=580,right=1003,bottom=603; DOM="https://www.youtube.com/watch?v=3NJPdEr7quM"
A: left=596,top=608,right=680,bottom=622; DOM="https://www.youtube.com/user/BeckyGMexicoOficial"
LI: left=596,top=623,right=672,bottom=639; DOM="[object HTMLLIElement]"
LI: left=672,top=623,right=765,bottom=639; DOM="[object HTMLLIElement]"

DIV: left=340,top=580,right=586,bottom=718; DOM="[object HTMLDivElement]"

DIV: left=340,top=580,right=586,bottom=718; DOM="[object HTMLDivElement]"

DIV: left=596,top=641,right=1003,bottom=672; DOM="[object HTMLDivElement]"
DIV: left=340,top=738,right=586,bottom=876; DOM="[object HTMLDivElement]"
A: left=596,top=738,right=1003,bottom=785; DOM="https://www.youtube.com/watch?v=D-IZNKJBhMA"
DIV: left=596,top=789,right=1003,bottom=805; DOM="[object HTMLDivElement]"
LI: left=596,top=804,right=656,bottom=820; DOM="[object HTMLLIElement]"
LI: left=656,top=804,right=749,bottom=820; DOM="[object HTMLLIElement]"

DIV: left=340,top=738,right=586,bottom=876; DOM="[object HTMLDivElement]"

DIV: left=340,top=738,right=586,bottom=876; DOM="[object HTMLDivElement]"

DIV: left=596,top=789,right=1003,bottom=805; DOM="[object HTMLDivElement]"

DIV: left=596,top=822,right=1003,bottom=853; DOM="[object HTMLDivElement]"
DIV: left=596,top=855,right=1003,bottom=874; DOM="[object HTMLDivElement]"

DIV: left=596,top=855,right=1003,bottom=874; DOM="[object HTMLDivElement]"

DIV: left=340,top=896,right=586,bottom=1034; DOM="[object HTMLDivElement]"
A: left=596,top=896,right=1003,bottom=943; DOM="https://www.youtube.com/watch?v=MNHBGxymwgM"
A: left=596,top=948,right=693,bottom=962; DOM="https://www.youtube.com/user/MBGreits"
LI: left=596,top=962,right=672,bottom=978; DOM="[object HTMLLIElement]"
LI: left=672,top=962,right=765,bottom=978; DOM="[object HTMLLIElement]"

DIV: left=340,top=896,right=586,bottom=1034; DOM="[object HTMLDivElement]"

DIV: left=340,top=896,right=586,bottom=1034; DOM="[object HTMLDivElement]"

SPAN: left=555,top=1018,right=584,bottom=1032; DOM="[object HTMLSpanElement]"
BUTTON: left=624,top=1010,right=646,bottom=1032; DOM="[object HTMLButtonElement]"

DIV: left=596,top=980,right=1003,bottom=1011; DOM="[object HTMLDivElement]"
DIV: left=340,top=1054,right=586,bottom=1192; DOM="[object HTMLDivElement]"
A: left=596,top=1054,right=1003,bottom=1101; DOM="https://www.youtube.com/watch?v=x2JzKy5c6PY"
DIV: left=596,top=1105,right=1003,bottom=1121; DOM="[object HTMLDivElement]"
LI: left=596,top=1120,right=672,bottom=1136; DOM="[object HTMLLIElement]"
LI: left=672,top=1120,right=775,bottom=1136; DOM="[object HTMLLIElement]"

DIV: left=340,top=1054,right=586,bottom=1192; DOM="[object HTMLDivElement]"

DIV: left=340,top=1054,right=586,bottom=1192; DOM="[object HTMLDivElement]"

DIV: left=596,top=1105,right=1003,bottom=1121; DOM="[object HTMLDivElement]"

DIV: left=596,top=1138,right=1003,bottom=1169; DOM="[object HTMLDivElement]"
DIV: left=340,top=1212,right=586,bottom=1350; DOM="[object HTMLDivElement]"
A: left=596,top=1212,right=1003,bottom=1235; DOM="https://www.youtube.com/watch?v=T1dAQN5QcZU"
DIV: left=596,top=1239,right=1003,bottom=1255; DOM="[object HTMLDivElement]"
LI: left=596,top=1255,right=660,bottom=1271; DOM="[object HTMLLIElement]"
LI: left=660,top=1255,right=770,bottom=1271; DOM="[object HTMLLIElement]"

DIV: left=340,top=1212,right=586,bottom=1350; DOM="[object HTMLDivElement]"

DIV: left=340,top=1212,right=586,bottom=1350; DOM="[object HTMLDivElement]"

DIV: left=596,top=1239,right=1003,bottom=1255; DOM="[object HTMLDivElement]"

DIV: left=596,top=1273,right=1003,bottom=1304; DOM="[object HTMLDivElement]"
DIV: left=340,top=1370,right=586,bottom=1508; DOM="[object HTMLDivElement]"
A: left=596,top=1370,right=1003,bottom=1393; DOM="https://www.youtube.com/watch?v=4N2Ca7n1N8s"
DIV: left=596,top=1397,right=1003,bottom=1413; DOM="[object HTMLDivElement]"
LI: left=596,top=1413,right=669,bottom=1429; DOM="[object HTMLLIElement]"
LI: left=669,top=1413,right=738,bottom=1429; DOM="[object HTMLLIElement]"
DIV: left=596,top=1431,right=1003,bottom=1450; DOM="[object HTMLDivElement]"

DIV: left=340,top=1370,right=586,bottom=1508; DOM="[object HTMLDivElement]"

DIV: left=340,top=1370,right=586,bottom=1508; DOM="[object HTMLDivElement]"

DIV: left=596,top=1397,right=1003,bottom=1413; DOM="[object HTMLDivElement]"

DIV: left=596,top=1431,right=1003,bottom=1450; DOM="[object HTMLDivElement]"

DIV: left=340,top=1528,right=586,bottom=1666; DOM="[object HTMLDivElement]"
A: left=596,top=1528,right=1003,bottom=1575; DOM="https://www.youtube.com/watch?v=mhmuMfQWbmk"
A: left=596,top=1580,right=670,bottom=1594; DOM="https://www.youtube.com/channel/UC4l07ALYrY8DWeBtlrWsucw"
LI: left=596,top=1594,right=669,bottom=1610; DOM="[object HTMLLIElement]"
LI: left=669,top=1594,right=748,bottom=1610; DOM="[object HTMLLIElement]"

DIV: left=340,top=1528,right=586,bottom=1666; DOM="[object HTMLDivElement]"

DIV: left=340,top=1528,right=586,bottom=1666; DOM="[object HTMLDivElement]"

DIV: left=596,top=1612,right=1003,bottom=1643; DOM="[object HTMLDivElement]"
DIV: left=596,top=1645,right=1003,bottom=1664; DOM="[object HTMLDivElement]"

DIV: left=596,top=1645,right=1003,bottom=1664; DOM="[object HTMLDivElement]"

DIV: left=340,top=1686,right=586,bottom=1824; DOM="[object HTMLDivElement]"
A: left=596,top=1686,right=1003,bottom=1733; DOM="https://www.youtube.com/watch?v=6YzGOq42zLk"
DIV: left=596,top=1737,right=1003,bottom=1753; DOM="[object HTMLDivElement]"
LI: left=596,top=1752,right=660,bottom=1768; DOM="[object HTMLLIElement]"
LI: left=660,top=1752,right=770,bottom=1768; DOM="[object HTMLLIElement]"

DIV: left=340,top=1686,right=586,bottom=1824; DOM="[object HTMLDivElement]"

DIV: left=340,top=1686,right=586,bottom=1824; DOM="[object HTMLDivElement]"

DIV: left=596,top=1737,right=1003,bottom=1753; DOM="[object HTMLDivElement]"

DIV: left=596,top=1770,right=1003,bottom=1801; DOM="[object HTMLDivElement]"
DIV: left=340,top=1844,right=586,bottom=1982; DOM="[object HTMLDivElement]"
A: left=596,top=1844,right=1003,bottom=1891; DOM="https://www.youtube.com/watch?v=df0xj-d-IGI"
DIV: left=596,top=1895,right=1003,bottom=1911; DOM="[object HTMLDivElement]"
LI: left=596,top=1910,right=672,bottom=1926; DOM="[object HTMLLIElement]"
LI: left=672,top=1910,right=775,bottom=1926; DOM="[object HTMLLIElement]"

DIV: left=340,top=1844,right=586,bottom=1982; DOM="[object HTMLDivElement]"

DIV: left=340,top=1844,right=586,bottom=1982; DOM="[object HTMLDivElement]"

DIV: left=596,top=1895,right=1003,bottom=1911; DOM="[object HTMLDivElement]"

DIV: left=596,top=1928,right=1003,bottom=1959; DOM="[object HTMLDivElement]"
DIV: left=340,top=2002,right=586,bottom=2140; DOM="[object HTMLDivElement]"
A: left=596,top=2002,right=1003,bottom=2049; DOM="https://www.youtube.com/watch?v=Ggket8qTfq0"
DIV: left=596,top=2053,right=1003,bottom=2069; DOM="[object HTMLDivElement]"
LI: left=596,top=2068,right=649,bottom=2084; DOM="[object HTMLLIElement]"
LI: left=649,top=2068,right=728,bottom=2084; DOM="[object HTMLLIElement]"

DIV: left=596,top=1928,right=1003,bottom=1959; DOM="[object HTMLDivElement]"

DIV: left=340,top=2002,right=586,bottom=2140; DOM="[object HTMLDivElement]"

DIV: left=340,top=2002,right=586,bottom=2140; DOM="[object HTMLDivElement]"

DIV: left=596,top=2053,right=1003,bottom=2069; DOM="[object HTMLDivElement]"

DIV: left=596,top=2086,right=1003,bottom=2117; DOM="[object HTMLDivElement]"
DIV: left=596,top=2119,right=1003,bottom=2138; DOM="[object HTMLDivElement]"

DIV: left=596,top=2086,right=1003,bottom=2117; DOM="[object HTMLDivElement]"

DIV: left=596,top=2119,right=1003,bottom=2138; DOM="[object HTMLDivElement]"

DIV: left=340,top=2160,right=586,bottom=2298; DOM="[object HTMLDivElement]"
A: left=596,top=2160,right=1003,bottom=2207; DOM="https://www.youtube.com/watch?v=SU-797nmjyI"
A: left=596,top=2212,right=642,bottom=2226; DOM="https://www.youtube.com/user/TicketTVBasketball"
LI: left=596,top=2226,right=656,bottom=2242; DOM="[object HTMLLIElement]"
LI: left=656,top=2226,right=742,bottom=2242; DOM="[object HTMLLIElement]"

DIV: left=340,top=2160,right=586,bottom=2298; DOM="[object HTMLDivElement]"

DIV: left=340,top=2160,right=586,bottom=2298; DOM="[object HTMLDivElement]"

DIV: left=596,top=2244,right=1003,bottom=2260; DOM="[object HTMLDivElement]"
DIV: left=596,top=2262,right=1003,bottom=2281; DOM="[object HTMLDivElement]"

DIV: left=596,top=2244,right=1003,bottom=2260; DOM="[object HTMLDivElement]"

DIV: left=596,top=2262,right=1003,bottom=2281; DOM="[object HTMLDivElement]"

DIV: left=340,top=2318,right=586,bottom=2456; DOM="[object HTMLDivElement]"
A: left=596,top=2318,right=1003,bottom=2365; DOM="https://www.youtube.com/watch?v=pd4IQ3Wl0Sg"
A: left=596,top=2370,right=649,bottom=2384; DOM="https://www.youtube.com/user/aNgGi322"
LI: left=596,top=2384,right=656,bottom=2400; DOM="[object HTMLLIElement]"
LI: left=656,top=2384,right=742,bottom=2400; DOM="[object HTMLLIElement]"
DIV: left=596,top=2402,right=1003,bottom=2421; DOM="[object HTMLDivElement]"

DIV: left=340,top=2318,right=586,bottom=2456; DOM="[object HTMLDivElement]"

DIV: left=340,top=2318,right=586,bottom=2456; DOM="[object HTMLDivElement]"

DIV: left=596,top=2402,right=1003,bottom=2421; DOM="[object HTMLDivElement]"

DIV: left=340,top=2476,right=586,bottom=2614; DOM="[object HTMLDivElement]"
A: left=596,top=2476,right=1003,bottom=2523; DOM="https://www.youtube.com/watch?v=OcTlxvETMDs"
A: left=596,top=2528,right=665,bottom=2542; DOM="https://www.youtube.com/user/PatsyTravers"
LI: left=596,top=2542,right=672,bottom=2558; DOM="[object HTMLLIElement]"
LI: left=672,top=2542,right=765,bottom=2558; DOM="[object HTMLLIElement]"

DIV: left=340,top=2476,right=586,bottom=2614; DOM="[object HTMLDivElement]"

DIV: left=340,top=2476,right=586,bottom=2614; DOM="[object HTMLDivElement]"

DIV: left=596,top=2560,right=1003,bottom=2591; DOM="[object HTMLDivElement]"
DIV: left=340,top=2634,right=586,bottom=2772; DOM="[object HTMLDivElement]"
A: left=596,top=2634,right=1003,bottom=2681; DOM="https://www.youtube.com/watch?v=SQWqksdE4gw"
DIV: left=596,top=2685,right=1003,bottom=2701; DOM="[object HTMLDivElement]"
LI: left=596,top=2700,right=679,bottom=2716; DOM="[object HTMLLIElement]"
LI: left=679,top=2700,right=789,bottom=2716; DOM="[object HTMLLIElement]"
DIV: left=596,top=2718,right=1003,bottom=2749; DOM="[object HTMLDivElement]"
DIV: left=340,top=2792,right=586,bottom=2930; DOM="[object HTMLDivElement]"
A: left=596,top=2792,right=1003,bottom=2839; DOM="https://www.youtube.com/watch?v=CBcSzixr3Ig"
DIV: left=596,top=2843,right=1003,bottom=2859; DOM="[object HTMLDivElement]"
LI: left=596,top=2858,right=659,bottom=2874; DOM="[object HTMLLIElement]"
LI: left=659,top=2858,right=745,bottom=2874; DOM="[object HTMLLIElement]"

DIV: left=340,top=2634,right=586,bottom=2772; DOM="[object HTMLDivElement]"

DIV: left=340,top=2634,right=586,bottom=2772; DOM="[object HTMLDivElement]"

DIV: left=596,top=2685,right=1003,bottom=2701; DOM="[object HTMLDivElement]"

DIV: left=596,top=2718,right=1003,bottom=2749; DOM="[object HTMLDivElement]"

DIV: left=340,top=2792,right=586,bottom=2930; DOM="[object HTMLDivElement]"

DIV: left=340,top=2792,right=586,bottom=2930; DOM="[object HTMLDivElement]"

DIV: left=596,top=2843,right=1003,bottom=2859; DOM="[object HTMLDivElement]"

DIV: left=596,top=2876,right=1003,bottom=2892; DOM="[object HTMLDivElement]"
DIV: left=340,top=2950,right=586,bottom=3088; DOM="[object HTMLDivElement]"
A: left=596,top=2950,right=1003,bottom=2997; DOM="https://www.youtube.com/watch?v=nS7EnKBnLH0"
A: left=596,top=3002,right=661,bottom=3016; DOM="https://www.youtube.com/channel/UCiSnJWIfefEvqvzznF-nW9g"
LI: left=596,top=3016,right=659,bottom=3032; DOM="[object HTMLLIElement]"
LI: left=659,top=3016,right=745,bottom=3032; DOM="[object HTMLLIElement]"

DIV: left=340,top=2950,right=586,bottom=3088; DOM="[object HTMLDivElement]"

DIV: left=340,top=2950,right=586,bottom=3088; DOM="[object HTMLDivElement]"

DIV: left=596,top=3034,right=1003,bottom=3065; DOM="[object HTMLDivElement]"
DIV: left=340,top=3108,right=586,bottom=3246; DOM="[object HTMLDivElement]"
A: left=596,top=3108,right=1003,bottom=3155; DOM="https://www.youtube.com/watch?v=2x_B0tjUiI8"
DIV: left=596,top=3159,right=1003,bottom=3175; DOM="[object HTMLDivElement]"
LI: left=596,top=3174,right=656,bottom=3190; DOM="[object HTMLLIElement]"
LI: left=656,top=3174,right=735,bottom=3190; DOM="[object HTMLLIElement]"
DIV: left=596,top=3192,right=1003,bottom=3211; DOM="[object HTMLDivElement]"

DIV: left=596,top=3034,right=1003,bottom=3065; DOM="[object HTMLDivElement]"

DIV: left=340,top=3108,right=586,bottom=3246; DOM="[object HTMLDivElement]"

DIV: left=340,top=3108,right=586,bottom=3246; DOM="[object HTMLDivElement]"

DIV: left=596,top=3159,right=1003,bottom=3175; DOM="[object HTMLDivElement]"

DIV: left=596,top=3192,right=1003,bottom=3211; DOM="[object HTMLDivElement]"

DIV: left=325,top=3256,right=1018,bottom=3314; DOM="[object HTMLDivElement]"

BUTTON: left=533,top=3271,right=561,bottom=3299; DOM="[object HTMLButtonElement]"

A: left=565,top=3271,right=593,bottom=3299; DOM="https://www.youtube.com/results?q=performing&sp=SBTqAwA%253D"

A: left=597,top=3271,right=625,bottom=3299; DOM="https://www.youtube.com/results?q=performing&sp=SCjqAwA%253D"

A: left=629,top=3271,right=657,bottom=3299; DOM="https://www.youtube.com/results?q=performing&sp=SDzqAwA%253D"

A: left=661,top=3271,right=689,bottom=3299; DOM="https://www.youtube.com/results?q=performing&sp=SFDqAwA%253D"

A: left=693,top=3271,right=721,bottom=3299; DOM="https://www.youtube.com/results?q=performing&sp=SGTqAwA%253D"

A: left=725,top=3271,right=753,bottom=3299; DOM="https://www.youtube.com/results?q=performing&sp=SHjqAwA%253D"

A: left=757,top=3271,right=810,bottom=3299; DOM="https://www.youtube.com/results?q=performing&sp=SBTqAwA%253D"

